mouse,choice,delay,location,opto,rt,sessid
OLI-M-0118,1,1,10,1,0.2299,20-Jan-2026_OLI-M-0118
OLI-M-0118,0,1,21,1,0.245699999999999,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,16,1,0.3584,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.375599999999999,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.341000000000001,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,13,1,0.2434,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2821,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,12,1,0.3199,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,9,1,0.307,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,4,1,0.361999999999999,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,6,1,0.3167,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.323399999999999,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,16,1,0.317799999999999,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2932,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,20,1,0.2596,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,17,1,0.2515,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,10,1,0.3047,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3496,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2639,20-Jan-2026_OLI-M-0118
OLI-M-0118,0,NaN,NaN,0,0.328,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3562,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,1,1,0.412499999999999,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,14,1,0.3371,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4333,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.336900000000001,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4075,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4942,20-Jan-2026_OLI-M-0118
OLI-M-0118,0,NaN,NaN,0,0.414,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3919,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,13,1,0.333100000000001,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3151,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3522,20-Jan-2026_OLI-M-0118
OLI-M-0118,0,0,17,1,0.2577,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.322100000000001,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,5,1,0.333,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3307,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.251799999999999,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.451000000000001,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2464,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4013,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,16,1,0.2578,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2889,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,7,1,0.2545,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.338599999999999,20-Jan-2026_OLI-M-0118
OLI-M-0118,0,NaN,NaN,0,0.333,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3144,20-Jan-2026_OLI-M-0118
OLI-M-0118,0,NaN,NaN,0,0.366600000000001,20-Jan-2026_OLI-M-0118
OLI-M-0118,0,1,3,1,0.255800000000001,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,20,1,0.3837,20-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.227099999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.211,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2683,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.292600000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,3,1,0.333,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,21,1,0.2924,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,19,1,0.3753,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3384,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2319,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3796,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2838,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3685,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2511,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,12,1,0.2571,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3302,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.279100000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2957,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.252999999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3466,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3386,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3807,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.270099999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,10,1,0.3005,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,17,1,0.362,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,8,1,0.3308,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3647,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.285899999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.301899999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2693,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2555,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3354,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3217,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4137,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,20,1,0.4296,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,1,1,0.2738,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4018,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,7,1,0.3653,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3925,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,14,1,0.375300000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,9,1,0.283700000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4358,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.364199999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3319,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,19,1,0.2537,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.266999999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4739,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.382,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.424300000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3252,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3455,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,13,1,0.2625,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3333,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2728,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2974,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3969,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,6,1,0.2759,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.366900000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3763,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2584,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.412599999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3696,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.309000000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,8,1,0.3775,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3292,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3507,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.402399999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2665,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.362899999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.290999999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,2,1,0.3875,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4557,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.362900000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,1,1,0.295,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3473,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3846,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4222,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2444,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,15,1,0.484999999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,17,1,0.347500000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3919,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,5,1,0.3043,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,15,1,0.2719,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,18,1,0.3311,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,7,1,0.3703,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,13,1,0.4685,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,19,1,0.396200000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.270799999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.241000000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4025,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.237200000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,14,1,0.36,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2416,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.447899999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,4,1,0.3362,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.429000000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4456,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,8,1,0.5213,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,17,1,0.2596,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,12,1,0.438699999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,16,1,0.372400000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4318,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,9,1,0.3942,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,21,1,0.3632,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,20,1,0.4173,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3844,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.400900000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4193,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3816,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.368300000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.474,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,9,1,0.3652,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.331700000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2496,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3427,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4055,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2548,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3302,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.557999999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.271,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,14,1,0.335,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,4,1,0.4297,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.5448,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2941,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2821,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,6,1,0.390100000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,7,1,0.2801,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4225,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,19,1,0.4414,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3753,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3787,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.315,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,10,1,0.339399999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.290500000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.625700000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4993,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3147,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,16,1,0.3812,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.247100000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.463900000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4171,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,21,1,0.365,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.390900000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.444099999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,5,1,0.5058,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.512300000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4308,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2698,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,14,1,0.472299999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4278,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3037,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.424700000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,10,1,0.436700000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.5224,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4628,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2692,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.291899999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,18,1,0.429500000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,17,1,0.4348,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.291700000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,13,1,0.3416,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,15,1,0.4852,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4436,21-Jan-2026_OLI-M-0118
OLI-M-0118,0,1,4,1,0.3635,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3086,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,7,1,0.4615,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3012,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,1,1,0.275799999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3185,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.338399999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.466399999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2672,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.288800000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.5117,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.385899999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,9,1,0.5075,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,11,1,0.2982,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3794,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.391,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,13,1,0.3711,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3252,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.359599999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3629,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.464900000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.5062,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3638,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3122,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.531799999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3282,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,17,1,0.3496,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.5981,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,4,1,0.3724,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.6015,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,7,1,0.5139,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.325400000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3701,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,5,1,0.3428,21-Jan-2026_OLI-M-0118
OLI-M-0118,0,NaN,NaN,0,0.4344,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,10,1,0.5902,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.5336,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3487,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3849,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3178,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.6076,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,6,1,0.4918,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,12,1,0.396499999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4699,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,19,1,0.321600000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.5177,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.5092,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4938,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.5661,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3024,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,13,1,0.342,21-Jan-2026_OLI-M-0118
OLI-M-0118,0,0,9,1,0.382000000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,3,1,0.9611,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,17,1,0.481000000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.357600000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.4127,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.569500000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.5721,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,1,1,0.4391,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,11,1,0.354,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2068,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,7,1,0.2462,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2514,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3399,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3398,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,3,1,0.2567,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,4,1,0.366600000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.265,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.242100000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2979,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2202,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3263,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,15,1,0.2956,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2927,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3323,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,19,1,0.2932,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3386,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,10,1,0.3227,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,21,1,0.249,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,17,1,0.2871,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.432199999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,6,1,0.353699999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,8,1,0.289800000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.322,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3224,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3093,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3462,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,5,1,0.2363,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.325100000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3093,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2862,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2858,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,12,1,0.2458,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.3324,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,21,1,0.4101,21-Jan-2026_OLI-M-0118
OLI-M-0118,0,0,1,1,0.272000000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2734,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.337900000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,14,1,0.3255,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,20,1,0.3224,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2912,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,17,1,0.347700000000001,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,12,1,0.4052,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2845,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,1,8,1,0.3189,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.401099999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.263999999999999,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,0,9,1,0.3513,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2867,21-Jan-2026_OLI-M-0118
OLI-M-0118,1,NaN,NaN,0,0.2148,21-Jan-2026_OLI-M-0118
