clusterID,DV,AP_dist,power,effects,area
179,-815.183348531776,3,4,1.36814354714901,m2_2
185,-815.183348531776,0,1,0.0795075422978323,m2_2
185,-815.183348531776,1,1,0.279944582662978,m2_2
185,-815.183348531776,2,1,0.977902478411398,m2_2
185,-815.183348531776,3,1,1.61172401532779,m2_2
185,-815.183348531776,0,1.5,0.140783875896034,m2_2
185,-815.183348531776,1,1.5,0.311067533771107,m2_2
185,-815.183348531776,2,1.5,0.900289717729379,m2_2
185,-815.183348531776,3,1.5,1.32775762842802,m2_2
185,-815.183348531776,0,4,0.0370519450903525,m2_2
185,-815.183348531776,1,4,0.109649521495054,m2_2
185,-815.183348531776,2,4,1.11663942213836,m2_2
185,-815.183348531776,3,4,0.886142775847567,m2_2
186,-815.183348531776,0,1,0.447959029507136,m2_2
186,-815.183348531776,1,1,0.668522629904984,m2_2
186,-815.183348531776,2,1,0.850672384377212,m2_2
186,-815.183348531776,3,1,0.89177605405654,m2_2
186,-815.183348531776,0,1.5,0.381633277917341,m2_2
186,-815.183348531776,1,1.5,0.553661673412288,m2_2
186,-815.183348531776,2,1.5,0.85235746097144,m2_2
186,-815.183348531776,3,1.5,0.827769640047162,m2_2
186,-815.183348531776,0,4,0.260592119587707,m2_2
186,-815.183348531776,1,4,0.492065802525107,m2_2
186,-815.183348531776,2,4,0.82344561866232,m2_2
186,-815.183348531776,3,4,0.888859102935866,m2_2
194,-772.89718059641,0,1,0.376748173985597,m2_2
194,-772.89718059641,1,1,0.380334332230188,m2_2
194,-772.89718059641,2,1,0.835032977565816,m2_2
194,-772.89718059641,3,1,0.894637136692983,m2_2
194,-772.89718059641,0,1.5,0.244456552782982,m2_2
194,-772.89718059641,1,1.5,0.415053105382466,m2_2
194,-772.89718059641,2,1.5,0.632661929612543,m2_2
194,-772.89718059641,3,1.5,0.799919612348654,m2_2
194,-772.89718059641,0,4,0.849052496079435,m2_2
194,-772.89718059641,1,4,0.410723426827993,m2_2
194,-772.89718059641,2,4,1.04167551040964,m2_2
194,-772.89718059641,3,4,0.761061079391145,m2_2
200,-730.611012661044,0,1,0.21595863153415,m2_2
200,-730.611012661044,1,1,0.346930749376274,m2_2
200,-730.611012661044,2,1,0.815642002862854,m2_2
200,-730.611012661044,3,1,0.924479978065548,m2_2
200,-730.611012661044,0,1.5,0.134957520002403,m2_2
200,-730.611012661044,1,1.5,0.398743725648937,m2_2
200,-730.611012661044,2,1.5,0.601368428138589,m2_2
200,-730.611012661044,3,1.5,0.890972537259342,m2_2
200,-730.611012661044,0,4,0.102940383223297,m2_2
200,-730.611012661044,1,4,0.372983092826163,m2_2
200,-730.611012661044,2,4,0.756137024624537,m2_2
200,-730.611012661044,3,4,0.796461989374957,m2_2
201,-751.754096628727,0,1,0.348405603410739,m2_2
201,-751.754096628727,1,1,0.253785923348285,m2_2
201,-751.754096628727,2,1,0.73115477528683,m2_2
201,-751.754096628727,3,1,0.957428183007205,m2_2
201,-751.754096628727,0,1.5,0.228247479293219,m2_2
201,-751.754096628727,1,1.5,0.524648450196489,m2_2
201,-751.754096628727,2,1.5,0.637429012614607,m2_2
201,-751.754096628727,3,1.5,0.820574655645243,m2_2
201,-751.754096628727,0,4,0.406147078981439,m2_2
201,-751.754096628727,1,4,0.444537646749721,m2_2
201,-751.754096628727,2,4,0.903110806875895,m2_2
201,-751.754096628727,3,4,0.658819122364932,m2_2
210,-688.324844725678,0,1,0.206175076778595,m2_2
210,-688.324844725678,1,1,0.324435169529682,m2_2
210,-688.324844725678,2,1,0.645006284690075,m2_2
210,-688.324844725678,3,1,0.769467608408863,m2_2
210,-688.324844725678,0,1.5,0.407762447323962,m2_2
210,-688.324844725678,1,1.5,0.324669718862867,m2_2
210,-688.324844725678,2,1.5,0.438179275430032,m2_2
210,-688.324844725678,3,1.5,0.707709151250137,m2_2
210,-688.324844725678,0,4,0.743977096067596,m2_2
210,-688.324844725678,1,4,0.187755484080289,m2_2
210,-688.324844725678,2,4,0.477016057981561,m2_2
210,-688.324844725678,3,4,0.592669703938833,m2_2
213,-646.038676790312,0,1,0.443343901565969,m2_2
213,-646.038676790312,1,1,0.768489845328612,m2_2
213,-646.038676790312,2,1,0.825679382460634,m2_2
213,-646.038676790312,3,1,0.861658400415646,m2_2
213,-646.038676790312,0,1.5,0.366184287937235,m2_2
213,-646.038676790312,1,1.5,0.599978719791916,m2_2
213,-646.038676790312,2,1.5,0.864254368164863,m2_2
213,-646.038676790312,3,1.5,0.973006358217516,m2_2
213,-646.038676790312,0,4,0.291624011156712,m2_2
213,-646.038676790312,1,4,0.512258364921426,m2_2
213,-646.038676790312,2,4,0.782552822950672,m2_2
213,-646.038676790312,3,4,0.840270744119564,m2_2
217,-646.038676790312,0,1,0.144766343624714,m2_2
217,-646.038676790312,1,1,0.933444063209587,m2_2
217,-646.038676790312,2,1,0.856554412858362,m2_2
217,-646.038676790312,3,1,1.18072636372121,m2_2
217,-646.038676790312,0,1.5,0.0961373776796435,m2_2
217,-646.038676790312,1,1.5,0.522188229668536,m2_2
217,-646.038676790312,2,1.5,0.967419582640803,m2_2
217,-646.038676790312,3,1.5,1.04549688103741,m2_2
217,-646.038676790312,0,4,0.110683955335726,m2_2
217,-646.038676790312,1,4,0.217539876823218,m2_2
217,-646.038676790312,2,4,0.875153589062698,m2_2
217,-646.038676790312,3,4,0.943067503088747,m2_2
223,-603.752508854946,0,1,0.103620400025326,m2_2
223,-603.752508854946,1,1,1.1566943062256,m2_2
223,-603.752508854946,2,1,0.659372402959622,m2_2
223,-603.752508854946,3,1,1.04622345490958,m2_2
223,-603.752508854946,0,1.5,0.0664711801154352,m2_2
223,-603.752508854946,1,1.5,0.831765743097495,m2_2
223,-603.752508854946,2,1.5,0.956577913053403,m2_2
223,-603.752508854946,3,1.5,1.39544159542587,m2_2
223,-603.752508854946,0,4,0.0458281110661948,m2_2
223,-603.752508854946,1,4,0.617361934667936,m2_2
223,-603.752508854946,2,4,0.953233461068507,m2_2
223,-603.752508854946,3,4,1.1476109589844,m2_2
226,-603.752508854946,0,1,0.183110038335748,m2_2
226,-603.752508854946,1,1,0.23828280968343,m2_2
226,-603.752508854946,2,1,0.998381194108727,m2_2
226,-603.752508854946,3,1,1.04699378473269,m2_2
226,-603.752508854946,0,1.5,0.129373470162094,m2_2
226,-603.752508854946,1,1.5,0.44291082838661,m2_2
226,-603.752508854946,2,1.5,1.00084123392784,m2_2
226,-603.752508854946,3,1.5,0.933854641980884,m2_2
226,-603.752508854946,0,4,0.246934303878427,m2_2
226,-603.752508854946,1,4,0.336459630633891,m2_2
226,-603.752508854946,2,4,0.898931050061649,m2_2
226,-603.752508854946,3,4,1.0685645482765,m2_2
228,-603.752508854946,0,1,0.224860377618688,m2_2
228,-603.752508854946,1,1,0.589382157492803,m2_2
228,-603.752508854946,2,1,0.78338835374546,m2_2
228,-603.752508854946,3,1,0.622967471579365,m2_2
228,-603.752508854946,0,1.5,0.224393532444326,m2_2
228,-603.752508854946,1,1.5,0.382225581106258,m2_2
228,-603.752508854946,2,1.5,0.596829763950247,m2_2
228,-603.752508854946,3,1.5,0.882481466031784,m2_2
228,-603.752508854946,0,4,0.192714541226621,m2_2
228,-603.752508854946,1,4,0.428385336217698,m2_2
228,-603.752508854946,2,4,0.565895696578588,m2_2
228,-603.752508854946,3,4,0.746297390516945,m2_2
232,-540.323256951897,0,1,0.161259055024884,m2_2
232,-540.323256951897,1,1,0.238154291033278,m2_2
232,-540.323256951897,2,1,0.71293947611351,m2_2
232,-540.323256951897,3,1,0.856762837576376,m2_2
232,-540.323256951897,0,1.5,0.149628985708313,m2_2
232,-540.323256951897,1,1.5,0.313901118019183,m2_2
232,-540.323256951897,2,1.5,0.676313069296495,m2_2
232,-540.323256951897,3,1.5,0.732070173251649,m2_2
232,-540.323256951897,0,4,0.406543062314794,m2_2
232,-540.323256951897,1,4,0.104783313502137,m2_2
232,-540.323256951897,2,4,0.687939777921952,m2_2
232,-540.323256951897,3,4,0.811846019426766,m2_2
237,-582.609424887263,0,1,0.344978235972076,m2_2
237,-582.609424887263,1,1,0.949412775407491,m2_2
237,-582.609424887263,2,1,1.96533619638248,m2_2
237,-582.609424887263,3,1,1.10406407792089,m2_2
237,-582.609424887263,0,1.5,0.106470673267901,m2_2
237,-582.609424887263,1,1.5,1.50895117045312,m2_2
237,-582.609424887263,2,1.5,2.33324214017438,m2_2
237,-582.609424887263,3,1.5,2.28914594061183,m2_2
237,-582.609424887263,0,4,0.288415096110981,m2_2
237,-582.609424887263,1,4,0.302653689022537,m2_2
237,-582.609424887263,2,4,0.99142896970681,m2_2
237,-582.609424887263,3,4,1.11753699950085,m2_2
239,-561.46634091958,0,1,0.179262712382718,m2_2
239,-561.46634091958,1,1,0.147642279602368,m2_2
239,-561.46634091958,2,1,0.299683155034179,m2_2
239,-561.46634091958,3,1,0.23209673360032,m2_2
239,-561.46634091958,0,1.5,0.153739640208789,m2_2
239,-561.46634091958,1,1.5,0.0896040419265239,m2_2
239,-561.46634091958,2,1.5,0.191218902621781,m2_2
239,-561.46634091958,3,1.5,0.275428062138624,m2_2
239,-561.46634091958,0,4,0.253522449002974,m2_2
239,-561.46634091958,1,4,0.0965315314623895,m2_2
239,-561.46634091958,2,4,0.134703022077903,m2_2
239,-561.46634091958,3,4,0.51018710604609,m2_2
241,-561.46634091958,0,1,0.256375189763809,m2_2
241,-561.46634091958,1,1,0.200398046285373,m2_2
241,-561.46634091958,2,1,0.550142414906936,m2_2
241,-561.46634091958,3,1,0.778850150113011,m2_2
241,-561.46634091958,0,1.5,0.44401997918399,m2_2
241,-561.46634091958,1,1.5,0.156417609104215,m2_2
241,-561.46634091958,2,1.5,0.756799523825851,m2_2
241,-561.46634091958,3,1.5,1.07028171446836,m2_2
241,-561.46634091958,0,4,0.112696224069891,m2_2
241,-561.46634091958,1,4,0.149444391428302,m2_2
241,-561.46634091958,2,4,0.711011450876713,m2_2
241,-561.46634091958,3,4,0.446517317161523,m2_2
242,-582.609424887263,0,1,0.168720398305493,m2_2
242,-582.609424887263,1,1,0.0660236123830891,m2_2
242,-582.609424887263,2,1,0.89765731218719,m2_2
242,-582.609424887263,3,1,1.53898958566903,m2_2
242,-582.609424887263,0,1.5,0.354165418680895,m2_2
242,-582.609424887263,1,1.5,0.354388183260031,m2_2
242,-582.609424887263,2,1.5,0.587270652609433,m2_2
242,-582.609424887263,3,1.5,1.24132758202838,m2_2
242,-582.609424887263,0,4,0.259305716012144,m2_2
242,-582.609424887263,1,4,0.174559295107037,m2_2
242,-582.609424887263,2,4,0.576737817390107,m2_2
242,-582.609424887263,3,4,0.760461497398184,m2_2
246,-582.609424887263,0,1,0.317291795889345,m2_2
246,-582.609424887263,1,1,0.726024187983448,m2_2
246,-582.609424887263,2,1,0.6433287557276,m2_2
246,-582.609424887263,3,1,1.02235957069342,m2_2
246,-582.609424887263,0,1.5,0.225485936770256,m2_2
246,-582.609424887263,1,1.5,0.493270557609367,m2_2
246,-582.609424887263,2,1.5,0.562298838091449,m2_2
246,-582.609424887263,3,1.5,0.83684699483913,m2_2
246,-582.609424887263,0,4,0.644272099349872,m2_2
246,-582.609424887263,1,4,0.248591653725278,m2_2
246,-582.609424887263,2,4,0.586342564983425,m2_2
246,-582.609424887263,3,4,0.796002826169997,m2_2
251,-582.609424887263,0,1,0.288546056222407,m2_2
251,-582.609424887263,1,1,0.407901345452064,m2_2
251,-582.609424887263,2,1,0.860323997587453,m2_2
251,-582.609424887263,3,1,0.750696092802298,m2_2
251,-582.609424887263,0,1.5,0.0145539279127463,m2_2
251,-582.609424887263,1,1.5,0.334640323061617,m2_2
251,-582.609424887263,2,1.5,0.380361550056741,m2_2
251,-582.609424887263,3,1.5,0.767601483308809,m2_2
251,-582.609424887263,0,4,0.0258491456129193,m2_2
251,-582.609424887263,1,4,0.2058961872881,m2_2
251,-582.609424887263,2,4,0.930468956255632,m2_2
251,-582.609424887263,3,4,0.724783578625811,m2_2
256,-540.323256951897,0,1,0.119323558544664,m2_2
256,-540.323256951897,1,1,0.612497745914943,m2_2
256,-540.323256951897,2,1,0.697579003424206,m2_2
256,-540.323256951897,3,1,1.1860636755922,m2_2
256,-540.323256951897,0,1.5,0.0664102525361957,m2_2
256,-540.323256951897,1,1.5,0.676307203789062,m2_2
256,-540.323256951897,2,1.5,0.582928793166781,m2_2
256,-540.323256951897,3,1.5,1.09789264336596,m2_2
256,-540.323256951897,0,4,0.0959513574306624,m2_2
256,-540.323256951897,1,4,0.245339603878116,m2_2
256,-540.323256951897,2,4,0.481576475709735,m2_2
256,-540.323256951897,3,4,0.969617909147307,m2_2
264,-476.894005048849,0,1,0.106324161301021,m2_2
264,-476.894005048849,1,1,1.5279795563483e-24,m2_2
264,-476.894005048849,2,1,0.433649445202014,m2_2
264,-476.894005048849,3,1,0.3580246821951,m2_2
264,-476.894005048849,0,1.5,0.117740162105417,m2_2
264,-476.894005048849,1,1.5,0.296768260483242,m2_2
264,-476.894005048849,2,1.5,0.174149973844142,m2_2
264,-476.894005048849,3,1.5,0.230189745296193,m2_2
264,-476.894005048849,0,4,0.130609510093082,m2_2
264,-476.894005048849,1,4,0.0622206076589394,m2_2
264,-476.894005048849,2,4,0.089759498540588,m2_2
264,-476.894005048849,3,4,0.0334754240107478,m2_2
269,-476.894005048849,0,1,0.106202203944155,m2_2
269,-476.894005048849,1,1,0.298242890455334,m2_2
269,-476.894005048849,2,1,0.445731797208297,m2_2
269,-476.894005048849,3,1,1.00997863613075,m2_2
269,-476.894005048849,0,1.5,0.0627500446951095,m2_2
269,-476.894005048849,1,1.5,0.355719555031732,m2_2
269,-476.894005048849,2,1.5,0.992603550630511,m2_2
269,-476.894005048849,3,1.5,1.16148923748342,m2_2
269,-476.894005048849,0,4,0.486747697705882,m2_2
269,-476.894005048849,1,4,0.226700059171234,m2_2
269,-476.894005048849,2,4,0.78382812774229,m2_2
269,-476.894005048849,3,4,0.912843426862491,m2_2
309,-307.749333307385,0,1,0.302969423326783,m2_2
309,-307.749333307385,1,1,0.107731363770342,m2_2
309,-307.749333307385,2,1,0.438077640423132,m2_2
309,-307.749333307385,3,1,1.29826073462103,m2_2
309,-307.749333307385,0,1.5,0.269402231461098,m2_2
309,-307.749333307385,1,1.5,0.170954869446124,m2_2
309,-307.749333307385,2,1.5,0.23952997021119,m2_2
309,-307.749333307385,3,1.5,0.804624031933437,m2_2
309,-307.749333307385,0,4,0.0527772306791213,m2_2
309,-307.749333307385,1,4,0.17721660725948,m2_2
309,-307.749333307385,2,4,0.301026649369602,m2_2
309,-307.749333307385,3,4,0.595752447108214,m2_2
314,-328.892417275068,0,1,0.131214490402169,m2_2
314,-328.892417275068,1,1,0.173478364413376,m2_2
314,-328.892417275068,2,1,0.526205660134018,m2_2
314,-328.892417275068,3,1,0.676862025227081,m2_2
314,-328.892417275068,0,1.5,0.230710562999281,m2_2
314,-328.892417275068,1,1.5,0.231095652100721,m2_2
314,-328.892417275068,2,1.5,0.342730920471162,m2_2
314,-328.892417275068,3,1.5,0.631499140245502,m2_2
314,-328.892417275068,0,4,0.963275541714902,m2_2
314,-328.892417275068,1,4,0.24879447463444,m2_2
314,-328.892417275068,2,4,0.325192058084768,m2_2
314,-328.892417275068,3,4,0.373353678487549,m2_2
326,-265.463165372019,0,1,0.0605178421318802,m2_2
326,-265.463165372019,1,1,0.375524770018649,m2_2
326,-265.463165372019,2,1,0.305288959425976,m2_2
326,-265.463165372019,3,1,1.08221339020814,m2_2
326,-265.463165372019,0,1.5,0.0641768519479158,m2_2
326,-265.463165372019,1,1.5,0.337004343010758,m2_2
326,-265.463165372019,2,1.5,0.309719744377651,m2_2
326,-265.463165372019,3,1.5,0.428049853897718,m2_2
326,-265.463165372019,0,4,0.104516706582027,m2_2
326,-265.463165372019,1,4,0.0856746908873691,m2_2
326,-265.463165372019,2,4,0.0770844090992013,m2_2
326,-265.463165372019,3,4,0.492615655615565,m2_2
328,-688.324844725678,0,1,0.190878253461413,m2_2
328,-688.324844725678,1,1,1.08142076525975,m2_2
328,-688.324844725678,2,1,0.970375922664015,m2_2
328,-688.324844725678,3,1,1.05264408748999,m2_2
328,-688.324844725678,0,1.5,0.190855590198478,m2_2
328,-688.324844725678,1,1.5,0.599944738727342,m2_2
328,-688.324844725678,2,1.5,0.948851069804344,m2_2
328,-688.324844725678,3,1.5,1.04854093314758,m2_2
328,-688.324844725678,0,4,0.0755980001377833,m2_2
328,-688.324844725678,1,4,0.312433659410896,m2_2
328,-688.324844725678,2,4,0.840594896203382,m2_2
328,-688.324844725678,3,4,0.999798329096263,m2_2
0,-2306.9453840294,0,1,0.854253869085491,m2_2
0,-2306.9453840294,1,1,1.02230148541033,m2_2
0,-2306.9453840294,2,1,0.954495982310316,m2_2
0,-2306.9453840294,3,1,0.863833855870784,m2_2
0,-2306.9453840294,0,1.5,0.937106912062051,m2_2
0,-2306.9453840294,1,1.5,0.872637339978413,m2_2
0,-2306.9453840294,2,1.5,0.944755043544624,m2_2
0,-2306.9453840294,3,1.5,0.842359139923952,m2_2
0,-2306.9453840294,0,4,0.960323739729215,m2_2
0,-2306.9453840294,1,4,1.01462853379222,m2_2
0,-2306.9453840294,2,4,1.02429018261065,m2_2
0,-2306.9453840294,3,4,0.896710778094543,m2_2
1,-2285.80230006172,0,1,1.30219853725382,m2_2
1,-2285.80230006172,1,1,1.40265489410312,m2_2
1,-2285.80230006172,2,1,0.96212972843061,m2_2
1,-2285.80230006172,3,1,1.03945209187503,m2_2
1,-2285.80230006172,0,1.5,0.881618347732619,m2_2
1,-2285.80230006172,1,1.5,1.1792059204178,m2_2
1,-2285.80230006172,2,1.5,0.977462012474263,m2_2
1,-2285.80230006172,3,1.5,1.06192824007599,m2_2
1,-2285.80230006172,0,4,0.886083556223343,m2_2
1,-2285.80230006172,1,4,0.96975531129313,m2_2
1,-2285.80230006172,2,4,1.2631183942053,m2_2
1,-2285.80230006172,3,4,0.970179410842158,m2_2
5,-2349.23155196477,0,1,0.898432377116325,m2_2
5,-2349.23155196477,1,1,1.0063047468098,m2_2
5,-2349.23155196477,2,1,0.996955701376666,m2_2
5,-2349.23155196477,3,1,0.895123581468159,m2_2
5,-2349.23155196477,0,1.5,0.856071594461371,m2_2
5,-2349.23155196477,1,1.5,0.972056129213022,m2_2
5,-2349.23155196477,2,1.5,0.970223328621768,m2_2
5,-2349.23155196477,3,1.5,0.877477252266591,m2_2
5,-2349.23155196477,0,4,0.918797543599957,m2_2
5,-2349.23155196477,1,4,1.05334353067701,m2_2
5,-2349.23155196477,2,4,0.990929891000815,m2_2
5,-2349.23155196477,3,4,0.925183573453617,m2_2
12,-2285.80230006172,0,1,0.836090813614148,m2_2
12,-2285.80230006172,1,1,0.958738168852197,m2_2
12,-2285.80230006172,2,1,0.940856281406686,m2_2
12,-2285.80230006172,3,1,0.931634784294823,m2_2
12,-2285.80230006172,0,1.5,0.920002136833219,m2_2
12,-2285.80230006172,1,1.5,0.971393426049686,m2_2
12,-2285.80230006172,2,1.5,0.864810185138637,m2_2
12,-2285.80230006172,3,1.5,0.924433593938807,m2_2
12,-2285.80230006172,0,4,0.940606269156956,m2_2
12,-2285.80230006172,1,4,1.05838157084978,m2_2
12,-2285.80230006172,2,4,0.914464348475969,m2_2
12,-2285.80230006172,3,4,0.909898656059924,m2_2
18,-2264.65921609404,0,1,1.00523556400706,m2_2
18,-2264.65921609404,1,1,1.04694835849189,m2_2
18,-2264.65921609404,2,1,1.13415842152827,m2_2
18,-2264.65921609404,3,1,0.938655656133297,m2_2
18,-2264.65921609404,0,1.5,0.899310962464548,m2_2
18,-2264.65921609404,1,1.5,1.09971447673883,m2_2
18,-2264.65921609404,2,1.5,1.00198732478507,m2_2
18,-2264.65921609404,3,1.5,1.0547963564172,m2_2
18,-2264.65921609404,0,4,0.923305023140789,m2_2
18,-2264.65921609404,1,4,0.937768193480289,m2_2
18,-2264.65921609404,2,4,1.10165636675741,m2_2
18,-2264.65921609404,3,4,0.955012645073514,m2_2
19,-2243.51613212636,0,1,0.799478452258118,m2_2
19,-2243.51613212636,1,1,0.872634336146024,m2_2
19,-2243.51613212636,2,1,0.799605465328503,m2_2
19,-2243.51613212636,3,1,0.830283595041891,m2_2
19,-2243.51613212636,0,1.5,0.955143906756504,m2_2
19,-2243.51613212636,1,1.5,0.934471593753283,m2_2
19,-2243.51613212636,2,1.5,0.86128562878239,m2_2
19,-2243.51613212636,3,1.5,0.799507941188927,m2_2
19,-2243.51613212636,0,4,0.917617730042721,m2_2
19,-2243.51613212636,1,4,1.04347193463935,m2_2
19,-2243.51613212636,2,4,0.91693833307305,m2_2
19,-2243.51613212636,3,4,0.92518262363664,m2_2
22,-2222.37304815867,0,1,0.918500055780668,m2_2
22,-2222.37304815867,1,1,1.06196966905004,m2_2
22,-2222.37304815867,2,1,1.02691471397272,m2_2
22,-2222.37304815867,3,1,0.874577682395898,m2_2
22,-2222.37304815867,0,1.5,0.997375962847891,m2_2
22,-2222.37304815867,1,1.5,0.888388402636992,m2_2
22,-2222.37304815867,2,1.5,0.958073028498275,m2_2
22,-2222.37304815867,3,1.5,0.887686322478227,m2_2
22,-2222.37304815867,0,4,0.99817491276125,m2_2
22,-2222.37304815867,1,4,1.03883237827255,m2_2
22,-2222.37304815867,2,4,1.02580923829406,m2_2
22,-2222.37304815867,3,4,0.925002506392926,m2_2
25,-2222.37304815867,0,1,1.00847821075501,m2_2
25,-2222.37304815867,1,1,1.24937701028815,m2_2
25,-2222.37304815867,2,1,1.51651172058877,m2_2
25,-2222.37304815867,3,1,1.05877906189827,m2_2
25,-2222.37304815867,0,1.5,0.964416326702547,m2_2
25,-2222.37304815867,1,1.5,0.610610585535209,m2_2
25,-2222.37304815867,2,1.5,1.92197511201485,m2_2
25,-2222.37304815867,3,1.5,1.13035709860881,m2_2
25,-2222.37304815867,0,4,0.798190138408527,m2_2
25,-2222.37304815867,1,4,1.12588808654683,m2_2
25,-2222.37304815867,2,4,1.58566554239887,m2_2
25,-2222.37304815867,3,4,1.48635274974369,m2_2
26,-2222.37304815867,0,1,0.969710921477808,m2_2
26,-2222.37304815867,1,1,0.956298413473593,m2_2
26,-2222.37304815867,2,1,1.10851390649435,m2_2
26,-2222.37304815867,3,1,0.854071572260807,m2_2
26,-2222.37304815867,0,1.5,0.81612485942532,m2_2
26,-2222.37304815867,1,1.5,1.22607007666759,m2_2
26,-2222.37304815867,2,1.5,1.14968710075286,m2_2
26,-2222.37304815867,3,1.5,0.945933475241876,m2_2
26,-2222.37304815867,0,4,0.863516121081828,m2_2
26,-2222.37304815867,1,4,1.09329240777901,m2_2
26,-2222.37304815867,2,4,1.10083016478818,m2_2
26,-2222.37304815867,3,4,0.94760794050371,m2_2
27,-2222.37304815867,0,1,1.03408268189603,m2_2
27,-2222.37304815867,1,1,1.25219267766763,m2_2
27,-2222.37304815867,2,1,1.40412168581235,m2_2
27,-2222.37304815867,3,1,0.91193860856087,m2_2
27,-2222.37304815867,0,1.5,0.954661604905931,m2_2
27,-2222.37304815867,1,1.5,0.612077452635151,m2_2
27,-2222.37304815867,2,1.5,0.908444853395222,m2_2
27,-2222.37304815867,3,1.5,0.687535727945917,m2_2
27,-2222.37304815867,0,4,0.911218842045605,m2_2
27,-2222.37304815867,1,4,0.609932178454546,m2_2
27,-2222.37304815867,2,4,1.29055979147213,m2_2
27,-2222.37304815867,3,4,1.1815448671633,m2_2
28,-2201.22996419099,0,1,0.807920487573506,m2_2
28,-2201.22996419099,1,1,0.971723292031858,m2_2
28,-2201.22996419099,2,1,0.878625722406221,m2_2
28,-2201.22996419099,3,1,0.98949319178234,m2_2
28,-2201.22996419099,0,1.5,0.825489144079903,m2_2
28,-2201.22996419099,1,1.5,1.05634932616391,m2_2
28,-2201.22996419099,2,1.5,1.0620223255027,m2_2
28,-2201.22996419099,3,1.5,0.883635347460077,m2_2
28,-2201.22996419099,0,4,0.818480470585418,m2_2
28,-2201.22996419099,1,4,1.17863042848498,m2_2
28,-2201.22996419099,2,4,1.06179990685074,m2_2
28,-2201.22996419099,3,4,1.02507558954483,m2_2
33,-2180.08688022331,0,1,0.899571614077541,m2_2
33,-2180.08688022331,1,1,1.06159067120056,m2_2
33,-2180.08688022331,2,1,1.19598097005209,m2_2
33,-2180.08688022331,3,1,0.905037631997241,m2_2
33,-2180.08688022331,0,1.5,0.8868311644069,m2_2
33,-2180.08688022331,1,1.5,1.1935294059515,m2_2
33,-2180.08688022331,2,1.5,1.161936497675,m2_2
33,-2180.08688022331,3,1.5,1.06090502499025,m2_2
33,-2180.08688022331,0,4,0.862214606118562,m2_2
33,-2180.08688022331,1,4,1.24109729616909,m2_2
33,-2180.08688022331,2,4,0.986872039198522,m2_2
33,-2180.08688022331,3,4,1.24052460938082,m2_2
34,-2158.94379625562,0,1,1.05634214889269,m2_2
34,-2158.94379625562,1,1,1.3579852481725,m2_2
34,-2158.94379625562,2,1,1.09263346006432,m2_2
34,-2158.94379625562,3,1,0.881073651283703,m2_2
34,-2158.94379625562,0,1.5,0.835747989904239,m2_2
34,-2158.94379625562,1,1.5,0.992015837660218,m2_2
34,-2158.94379625562,2,1.5,1.07871692827772,m2_2
34,-2158.94379625562,3,1.5,0.832813978114329,m2_2
34,-2158.94379625562,0,4,0.922417932253501,m2_2
34,-2158.94379625562,1,4,0.863989626021312,m2_2
34,-2158.94379625562,2,4,1.36307154451012,m2_2
34,-2158.94379625562,3,4,1.05283481498456,m2_2
37,-2158.94379625562,0,1,1.10041635109225,m2_2
37,-2158.94379625562,1,1,1.04078982146891,m2_2
37,-2158.94379625562,2,1,1.13119525766351,m2_2
37,-2158.94379625562,3,1,0.90800800585215,m2_2
37,-2158.94379625562,0,1.5,1.02727582788475,m2_2
37,-2158.94379625562,1,1.5,0.996943351649801,m2_2
37,-2158.94379625562,2,1.5,0.890998592864277,m2_2
37,-2158.94379625562,3,1.5,0.889977155711579,m2_2
37,-2158.94379625562,0,4,0.949485792223397,m2_2
37,-2158.94379625562,1,4,1.11557660305342,m2_2
37,-2158.94379625562,2,4,1.1117204259808,m2_2
37,-2158.94379625562,3,4,0.90513376541152,m2_2
38,-2180.08688022331,0,1,1.03812696563741,m2_2
38,-2180.08688022331,1,1,1.13746250630851,m2_2
38,-2180.08688022331,2,1,0.812771460298047,m2_2
38,-2180.08688022331,3,1,1.14106988096963,m2_2
38,-2180.08688022331,0,1.5,1.01287722701281,m2_2
38,-2180.08688022331,1,1.5,1.46109851352708,m2_2
38,-2180.08688022331,2,1.5,1.31372631728385,m2_2
38,-2180.08688022331,3,1.5,1.28561286656984,m2_2
38,-2180.08688022331,0,4,0.774250301218679,m2_2
38,-2180.08688022331,1,4,1.14881927163582,m2_2
38,-2180.08688022331,2,4,1.30276731592014,m2_2
38,-2180.08688022331,3,4,1.37139689229955,m2_2
44,-2137.80071228794,0,1,0.976083663578393,m2_2
44,-2137.80071228794,1,1,1.11533427857124,m2_2
44,-2137.80071228794,2,1,1.11058324265308,m2_2
44,-2137.80071228794,3,1,0.753597963706294,m2_2
44,-2137.80071228794,0,1.5,0.693669133011768,m2_2
44,-2137.80071228794,1,1.5,1.25543884672892,m2_2
44,-2137.80071228794,2,1.5,1.02638931724417,m2_2
44,-2137.80071228794,3,1.5,1.00246682544588,m2_2
44,-2137.80071228794,0,4,0.735100993463131,m2_2
44,-2137.80071228794,1,4,0.97571280805713,m2_2
44,-2137.80071228794,2,4,1.18553580768691,m2_2
44,-2137.80071228794,3,4,1.0713485751099,m2_2
45,-2137.80071228794,0,1,1.0953249122023,m2_2
45,-2137.80071228794,1,1,0.921106057538588,m2_2
45,-2137.80071228794,2,1,1.14736887478026,m2_2
45,-2137.80071228794,3,1,1.03715080134599,m2_2
